"No.","Time","Source","Destination","Protocol","Length","Info"
"154","2021-04-01 16:03:46.983535","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=342 Ack=343 Win=120 Len=0 TSval=1110599700 TSecr=2197252214"
"155","2021-04-01 16:04:01.298141","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=342 Ack=342 Win=8292 Len=0 TSval=3476724226 TSecr=4291706095"
"156","2021-04-01 16:04:01.317570","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=342 Ack=343 Win=425 Len=0 TSval=4291721199 TSecr=3476694089"
"157","2021-04-01 16:04:02.066335","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=342 Ack=342 Win=1002 Len=0 TSval=2197282452 TSecr=1110599700"
"158","2021-04-01 16:04:02.087979","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=342 Ack=343 Win=120 Len=0 TSval=1110614804 TSecr=2197252214"
"159","2021-04-01 16:04:06.141407","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"160","2021-04-01 16:04:06.162323","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"161","2021-04-01 16:04:06.162776","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=374 Ack=373 Win=8292 Len=0 TSval=3476729091 TSecr=4291726044"
"162","2021-04-01 16:04:06.806949","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"163","2021-04-01 16:04:06.829308","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"164","2021-04-01 16:04:06.829787","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=374 Ack=373 Win=1002 Len=0 TSval=2197287216 TSecr=1110619545"
"165","2021-04-01 16:04:21.266323","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=373 Ack=373 Win=8292 Len=0 TSval=3476744194 TSecr=4291726044"
"166","2021-04-01 16:04:21.286018","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=373 Ack=374 Win=425 Len=0 TSval=4291741168 TSecr=3476729091"
"167","2021-04-01 16:04:22.034250","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=373 Ack=373 Win=1002 Len=0 TSval=2197302420 TSecr=1110619545"
"168","2021-04-01 16:04:22.055322","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=373 Ack=374 Win=120 Len=0 TSval=1110634772 TSecr=2197287216"
"169","2021-04-01 16:04:36.370300","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=373 Ack=373 Win=8292 Len=0 TSval=3476759299 TSecr=4291741168"
"170","2021-04-01 16:04:36.390239","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=373 Ack=374 Win=425 Len=0 TSval=4291756272 TSecr=3476729091"
"171","2021-04-01 16:04:37.138287","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=373 Ack=373 Win=1002 Len=0 TSval=2197317525 TSecr=1110634772"
"172","2021-04-01 16:04:37.159508","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=373 Ack=374 Win=120 Len=0 TSval=1110649876 TSecr=2197287216"
"173","2021-04-01 16:04:41.141219","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"174","2021-04-01 16:04:41.162341","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"175","2021-04-01 16:04:41.162804","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=405 Ack=404 Win=8292 Len=0 TSval=3476764091 TSecr=4291761044"
"176","2021-04-01 16:04:41.806597","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"177","2021-04-01 16:04:41.828318","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"178","2021-04-01 16:04:41.828785","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=405 Ack=404 Win=1002 Len=0 TSval=2197322215 TSecr=1110654545"
"179","2021-04-01 16:04:56.338269","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=404 Ack=404 Win=8292 Len=0 TSval=3476779267 TSecr=4291761044"
"180","2021-04-01 16:04:56.357861","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=404 Ack=405 Win=425 Len=0 TSval=4291776240 TSecr=3476764091"
"181","2021-04-01 16:04:56.850269","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=404 Ack=404 Win=1002 Len=0 TSval=2197337237 TSecr=1110654545"
"182","2021-04-01 16:04:56.871308","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=404 Ack=405 Win=120 Len=0 TSval=1110669588 TSecr=2197322215"
"183","2021-04-01 16:05:11.442231","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=404 Ack=404 Win=8292 Len=0 TSval=3476794372 TSecr=4291776240"
"184","2021-04-01 16:05:11.461561","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=404 Ack=405 Win=425 Len=0 TSval=4291791345 TSecr=3476764091"
"185","2021-04-01 16:05:11.954217","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=404 Ack=404 Win=1002 Len=0 TSval=2197352342 TSecr=1110669588"
"186","2021-04-01 16:05:11.975478","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=404 Ack=405 Win=120 Len=0 TSval=1110684692 TSecr=2197322215"
"187","2021-04-01 16:05:16.141060","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"188","2021-04-01 16:05:16.161362","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"189","2021-04-01 16:05:16.161859","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=436 Ack=435 Win=8292 Len=0 TSval=3476799091 TSecr=4291796045"
"190","2021-04-01 16:05:16.806578","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"191","2021-04-01 16:05:16.828426","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"192","2021-04-01 16:05:16.828872","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=436 Ack=435 Win=1002 Len=0 TSval=2197357216 TSecr=1110689545"
"193","2021-04-01 16:05:31.410236","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=435 Ack=435 Win=8292 Len=0 TSval=3476814340 TSecr=4291796045"
"194","2021-04-01 16:05:31.429692","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=435 Ack=436 Win=425 Len=0 TSval=4291811313 TSecr=3476799091"
"195","2021-04-01 16:05:31.922009","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=435 Ack=435 Win=1002 Len=0 TSval=2197372310 TSecr=1110689545"
"196","2021-04-01 16:05:31.943681","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=435 Ack=436 Win=120 Len=0 TSval=1110704660 TSecr=2197357216"
"197","2021-04-01 16:05:46.514241","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=435 Ack=435 Win=8292 Len=0 TSval=3476829444 TSecr=4291811313"
"198","2021-04-01 16:05:46.533984","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=435 Ack=436 Win=425 Len=0 TSval=4291826417 TSecr=3476799091"
"199","2021-04-01 16:05:47.026030","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=435 Ack=435 Win=1002 Len=0 TSval=2197387414 TSecr=1110704660"
"200","2021-04-01 16:05:47.047560","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=435 Ack=436 Win=120 Len=0 TSval=1110719764 TSecr=2197357216"
"201","2021-04-01 16:05:51.141455","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"202","2021-04-01 16:05:51.161929","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"203","2021-04-01 16:05:51.162397","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=467 Ack=466 Win=8292 Len=0 TSval=3476834093 TSecr=4291831046"
"204","2021-04-01 16:05:51.806261","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"205","2021-04-01 16:05:51.828254","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"206","2021-04-01 16:05:51.828540","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=467 Ack=466 Win=1002 Len=0 TSval=2197392217 TSecr=1110724545"
"207","2021-04-01 16:06:06.226230","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=466 Ack=466 Win=8292 Len=0 TSval=3476849157 TSecr=4291831046"
"208","2021-04-01 16:06:06.245952","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=466 Ack=467 Win=425 Len=0 TSval=4291846130 TSecr=3476834093"
"209","2021-04-01 16:06:06.994168","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=466 Ack=466 Win=1002 Len=0 TSval=2197407383 TSecr=1110724545"
"210","2021-04-01 16:06:07.016166","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=466 Ack=467 Win=120 Len=0 TSval=1110739733 TSecr=2197392217"
"211","2021-04-01 16:06:21.330196","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=466 Ack=466 Win=8292 Len=0 TSval=3476864261 TSecr=4291846130"
"212","2021-04-01 16:06:21.350411","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=466 Ack=467 Win=425 Len=0 TSval=4291861235 TSecr=3476834093"
"213","2021-04-01 16:06:21.806990","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"214","2021-04-01 16:06:21.829482","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"215","2021-04-01 16:06:21.830004","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=498 Ack=497 Win=1002 Len=0 TSval=2197422219 TSecr=1110754546"
"216","2021-04-01 16:06:26.141274","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"217","2021-04-01 16:06:26.162542","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"218","2021-04-01 16:06:26.163009","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=498 Ack=497 Win=8292 Len=0 TSval=3476869094 TSecr=4291866047"
"219","2021-04-01 16:06:36.946157","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=497 Ack=497 Win=1002 Len=0 TSval=2197437335 TSecr=1110754546"
"220","2021-04-01 16:06:36.967634","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=497 Ack=498 Win=120 Len=0 TSval=1110769684 TSecr=2197422219"
"221","2021-04-01 16:06:41.298186","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=497 Ack=497 Win=8292 Len=0 TSval=3476884229 TSecr=4291866047"
"222","2021-04-01 16:06:41.317670","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=497 Ack=498 Win=425 Len=0 TSval=4291881203 TSecr=3476869094"
"223","2021-04-01 16:06:52.050178","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=497 Ack=497 Win=1002 Len=0 TSval=2197452440 TSecr=1110769684"
"224","2021-04-01 16:06:52.071680","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=497 Ack=498 Win=120 Len=0 TSval=1110784789 TSecr=2197422219"
"225","2021-04-01 16:06:56.402182","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=497 Ack=497 Win=8292 Len=0 TSval=3476899334 TSecr=4291881203"
"226","2021-04-01 16:06:56.421726","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=497 Ack=498 Win=425 Len=0 TSval=4291896307 TSecr=3476869094"
"227","2021-04-01 16:06:56.806204","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"228","2021-04-01 16:06:56.828298","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"229","2021-04-01 16:06:56.828768","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=529 Ack=528 Win=1002 Len=0 TSval=2197457219 TSecr=1110789545"
"230","2021-04-01 16:07:01.140888","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"231","2021-04-01 16:07:01.161748","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"232","2021-04-01 16:07:01.162215","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=529 Ack=528 Win=8292 Len=0 TSval=3476904094 TSecr=4291901047"
"233","2021-04-01 16:07:12.018150","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=528 Ack=528 Win=1002 Len=0 TSval=2197472408 TSecr=1110789545"
"234","2021-04-01 16:07:12.039276","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=528 Ack=529 Win=120 Len=0 TSval=1110804756 TSecr=2197457219"
"235","2021-04-01 16:07:16.370148","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=528 Ack=528 Win=8292 Len=0 TSval=3476919302 TSecr=4291901047"
"236","2021-04-01 16:07:16.389562","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=528 Ack=529 Win=425 Len=0 TSval=4291916276 TSecr=3476904094"
"237","2021-04-01 16:07:27.122117","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=528 Ack=528 Win=1002 Len=0 TSval=2197487512 TSecr=1110804756"
"238","2021-04-01 16:07:27.143449","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=528 Ack=529 Win=120 Len=0 TSval=1110819860 TSecr=2197457219"
"239","2021-04-01 16:07:31.474032","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=528 Ack=528 Win=8292 Len=0 TSval=3476934406 TSecr=4291916276"
"240","2021-04-01 16:07:31.493946","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=528 Ack=529 Win=425 Len=0 TSval=4291931380 TSecr=3476904094"
"241","2021-04-01 16:07:31.806429","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"242","2021-04-01 16:07:31.828245","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"243","2021-04-01 16:07:31.828685","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=560 Ack=559 Win=1002 Len=0 TSval=2197492219 TSecr=1110824545"
"244","2021-04-01 16:07:36.141133","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"245","2021-04-01 16:07:36.161690","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"246","2021-04-01 16:07:36.162219","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=560 Ack=559 Win=8292 Len=0 TSval=3476939095 TSecr=4291936048"
"247","2021-04-01 16:07:46.834114","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=559 Ack=559 Win=1002 Len=0 TSval=2197507225 TSecr=1110824545"
"248","2021-04-01 16:07:46.855303","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=559 Ack=560 Win=120 Len=0 TSval=1110839573 TSecr=2197492219"
"249","2021-04-01 16:07:51.186107","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=559 Ack=559 Win=8292 Len=0 TSval=3476954119 TSecr=4291936048"
"250","2021-04-01 16:07:51.205564","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=559 Ack=560 Win=425 Len=0 TSval=4291951092 TSecr=3476939095"
"251","2021-04-01 16:08:01.937991","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=559 Ack=559 Win=1002 Len=0 TSval=2197522329 TSecr=1110839573"
"252","2021-04-01 16:08:01.960291","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=559 Ack=560 Win=120 Len=0 TSval=1110854677 TSecr=2197492219"
"253","2021-04-01 16:08:06.290143","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=559 Ack=559 Win=8292 Len=0 TSval=3476969223 TSecr=4291951092"
"254","2021-04-01 16:08:06.309847","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=559 Ack=560 Win=425 Len=0 TSval=4291966197 TSecr=3476939095"
"255","2021-04-01 16:08:06.806435","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"256","2021-04-01 16:08:06.828878","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"257","2021-04-01 16:08:06.829316","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=591 Ack=590 Win=1002 Len=0 TSval=2197527220 TSecr=1110859546"
"258","2021-04-01 16:08:11.141128","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"259","2021-04-01 16:08:11.161915","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"260","2021-04-01 16:08:11.162403","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=591 Ack=590 Win=8292 Len=0 TSval=3476974096 TSecr=4291971049"
"261","2021-04-01 16:08:21.906126","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=590 Ack=590 Win=1002 Len=0 TSval=2197542298 TSecr=1110859546"
"262","2021-04-01 16:08:21.927329","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=590 Ack=591 Win=120 Len=0 TSval=1110874644 TSecr=2197527220"
"263","2021-04-01 16:08:26.258086","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=590 Ack=590 Win=8292 Len=0 TSval=3476989192 TSecr=4291971049"
"264","2021-04-01 16:08:26.278190","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=590 Ack=591 Win=425 Len=0 TSval=4291986166 TSecr=3476974096"
"265","2021-04-01 16:08:37.010058","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=590 Ack=590 Win=1002 Len=0 TSval=2197557402 TSecr=1110874644"
"266","2021-04-01 16:08:37.031325","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=590 Ack=591 Win=120 Len=0 TSval=1110889749 TSecr=2197527220"
"267","2021-04-01 16:08:41.362046","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=590 Ack=590 Win=8292 Len=0 TSval=3477004296 TSecr=4291986166"
"268","2021-04-01 16:08:41.382141","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=590 Ack=591 Win=425 Len=0 TSval=4292001270 TSecr=3476974096"
"269","2021-04-01 16:08:41.806135","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"270","2021-04-01 16:08:41.828579","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"271","2021-04-01 16:08:41.829047","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=622 Ack=621 Win=1002 Len=0 TSval=2197562221 TSecr=1110894546"
"272","2021-04-01 16:08:46.141033","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"273","2021-04-01 16:08:46.161032","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"274","2021-04-01 16:08:46.161495","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=622 Ack=621 Win=8292 Len=0 TSval=3477009095 TSecr=4292006049"
"275","2021-04-01 16:08:56.978002","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=621 Ack=621 Win=1002 Len=0 TSval=2197577370 TSecr=1110894546"
"276","2021-04-01 16:08:56.999395","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=621 Ack=622 Win=120 Len=0 TSval=1110909717 TSecr=2197562221"
"277","2021-04-01 16:09:01.330045","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=621 Ack=621 Win=8292 Len=0 TSval=3477024264 TSecr=4292006049"
"278","2021-04-01 16:09:01.349685","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=621 Ack=622 Win=425 Len=0 TSval=4292021238 TSecr=3477009095"
"279","2021-04-01 16:09:12.082062","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=621 Ack=621 Win=1002 Len=0 TSval=2197592475 TSecr=1110909717"
"280","2021-04-01 16:09:12.103375","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=621 Ack=622 Win=120 Len=0 TSval=1110924821 TSecr=2197562221"
"281","2021-04-01 16:09:16.434052","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=621 Ack=621 Win=8292 Len=0 TSval=3477039369 TSecr=4292021238"
"282","2021-04-01 16:09:16.453727","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=621 Ack=622 Win=425 Len=0 TSval=4292036342 TSecr=3477009095"
"283","2021-04-01 16:09:16.806341","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"284","2021-04-01 16:09:16.828314","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"285","2021-04-01 16:09:16.828801","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=653 Ack=652 Win=1002 Len=0 TSval=2197597222 TSecr=1110929546"
